,addcode,Group,Bin,Subj_ID,daycode,Cue1,Cue2,Group_ID,ReappSuccess,Condition,score,response
256,YBT2020,Y,BT,2020,3,CHANGE,LOOK,FAR,0.9166666666666667,RegNeg,1.3333333333333333,"When the boy was young, he was constantly bullir. A century ago, the poor kid was buried to death. The man in his room practiced shooting with a fake gun. The man shot his own head 10 years ago. The gangster held his gun and stopped the driver in his car. Several years ago, the gangsters stopped a car in the stree. the man was running in the middle of the war years ago. The criminal was setting up his guns in his apartment at the . the P.O. took notes when investigating the shooting scene. Years ago, the wife and her kid witnessed . "
257,ZCS3019,Z,CS,3019,3,LOOK,LOOK,LOOK,,RegNeg,,
258,XBT1020,X,BT,1020,4,CHANGE,LOOK,OBJ,-1.8888888888888893,RegNeg,4.888888888888889,"A baby is being kept in a glass container that has holes where an adult hand is reaching in to touch the baby's hand. The baby is extremely small and connected to m. A dead body is uncovered. The figure's head is turned to the left, but her breasts and gut are completely cut open. Her body is pale. She . There are groups of people lying on top of each other naked, and bloodied all over. They have seem to be destructed or killed in some way. I. A dead body. There is a . A man is bruised and bloodied all over his body. He has stitches across his right side of the body both horizontally and vertically. His left eye is bruised, and there ar. . . A man is holding onto a bar above his head while lying in bed. His eyes are closed, and he has some tubes attached to his arms and chest. The man has a black mustac. . A child has a cotton head wrap around her head. She is looking through a big hole in the wrap so you can see her left eye, nose, an. "
259,XAQ1021,X,AQ,1021,3,LOOK,CHANGE,OBJ,1.9027777777777777,RegNeg,2.875,"A malnurished baby in a hospital is connected to several medical devices and is held by a hand . A man in a red hat, sweater and jacket is holding a gun to the head of another man in a subway car. The man on the right is wearing. A man holding a knife and wearing a ski mask . A blurry picture with a woman's head in motion and a mans hand in motion. . A man wearing a white shirt holding a knife to the throat of a woman. He is wearing a watch in his left hand and holding the knife in his righ. A man cutting the throat of a woman. He is wearing a watch on the hand that is covering her mouth and the woman is wearing a b. A man has a machete under his chi and looks startled. He is wearing a white shirt. . A man is holding a gun with his left hand, on which he has a watch, to the face of a woman with curly blonde hair. She is wearing a . A woman who looks upset and is pushing a guy away. . A gun in the upper right hand corner of the screen ands a woman wearing a read outfit. They are in a . "
260,ZCR3018,Z,CR,3018,3,LOOK,LOOK,LOOK,,RegNeg,,
261,ZCT3020,Z,CT,3020,4,LOOK,LOOK,LOOK,,RegNeg,,
262,YBT2020,Y,BT,2020,4,CHANGE,LOOK,FAR,-1.0833333333333335,RegNeg,2.3333333333333335,"the baby lies in the warm room. the body was raped . there are lobodies laying on the ground. the girl is burnt and her skin is all bl. the dead man is covered with litter and . the finger is burnt in the acid solution. Five year ago, the woman left a scar on her virg. the man is too weak to pull through the treatment. years ago, the woman had a inflection with her boob. the child got his head wounded at his young age. "
263,ZCS3019,Z,CS,3019,4,LOOK,LOOK,LOOK,,RegNeg,,
264,ZCR3018,Z,CR,3018,4,LOOK,LOOK,LOOK,,RegNeg,,
265,ZCS3019,Z,CS,3019,5,LOOK,LOOK,LOOK,,RegNeg,,
266,ZCR3018,Z,CR,3018,5,LOOK,LOOK,LOOK,,RegNeg,,
267,XBT1020,X,BT,1020,5,CHANGE,LOOK,OBJ,-1.0333333333333334,RegNeg,2.7,"A woman's face has a huge scar that has left an open wound on the right side of her cheek all the way to her forehead. There is dried bo. This is a picture of a young child whose face and front of his/her body has been burnt off or irritated in some way. The front half of the bod. A man and a woman are sitting a couple of feet apart on a bed. They both have their arms crossed and their legs stretched out, both are wearing white shirts and denim jeans. T. This is a picture of a blonde woman who has now been disfigured to be dried up or bloodied so that her tone is more yellow or brown. The face is loo. A woman is pointing at a younger man, who is sitting at a table eating. The man is looking questionably at the woman, and the woman has an annyo. This is a picture of a person's throat that has been cut and has bloodied the neck area and the face. . This is a picture of a woman's face who has been completely injured. The woman's body has lots of stickers/tubs. This is a close-up image of a woman's eyes, which have become swollen and moisurized. The bottom of the eye lids are really big and seem to be fil. A woman with big curly hair has ijuries to her left eye that show green bruising underneath and her right eye has a cut/bruise under it as well. She is wearing . This is a picture of a man who is lying in a hospital bed attached to a breathing tube. His ribs are sticking out. He is lying in awhite bed. . "
268,ZCT3020,Z,CT,3020,5,LOOK,LOOK,LOOK,,RegNeg,,
269,YBT2020,Y,BT,2020,5,CHANGE,LOOK,FAR,,RegNeg,1.3333333333333333,"when the boy was saved from the accident scene, there was a huge scar . the baby was found dead in the fire with his body barely recognizable. When the couple were young, they weren't happy with each other. the women had a horrible pain when she was burnt to death. the wife was very angry with her husband and was picking up on him in the kitch. 10 years ago, the man was killed through his neck. the man was found dead in the fire and his face was barely . Several years ago, the old man grew tumors around his eyes. Several years ago, the woman is . the boy was laying on the bed in a hospital during his treatment an. "
